Feature ID	Taxon
33fbb5d64f05372964c3453329758d67	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
7e4993de8294e52eba8ba1002a5dfab3	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
121d9064caf56d4d6e1ea4caa4254c02	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
054cafdec4984beca333fb87235430b3	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
5d9580c4bee3eacc01c784b253aaf77e	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
9f9e2dda840aca8ad5a583fb8fff7c0c	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
bcc74a9f085c228949c2c1f449ae771b	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
93995a5ab1ecd183903a10e39df95dfb	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
7a078846a3c7f7e4f862557d6d8cfd52	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
63bc64c5810c4d164c8c4ec6f622b1fe	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
cf1bc3bfe0ddf7075133aac815b229dc	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
960932d3916aa19d72667c5d50ced896	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
fb0a1999a24eea7ee5b9329e529e6780	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
c72b9c39afa61913477d16b4da88803a	d__Fungi;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Hordeum;s__Hordeum vulgare
